Taxa Group,Family,InterestedGroup,Subfamily,Genus,Species,Taxa Original label in the French data-base,0.25cm,0.250.5cm,0.51cm,12cm,24cm,48cm,8cm,1year,more1year,less1,1year,more1,egg,larva,nymph,adult,ovoviviparity,isolated eggs free,isolated eggs cemented,clutches cemented or fixed,clutches free,clutches in vegetation,clutches terrestrial,asexual reproduction,aquatic passive,aquatic active,aerial passive,aerial active,eggs statoblasts,cocoons,housings against desiccation,diapause or dormancy,none,microorganisms,detritus less 1mm,dead plant more 1mm,living microphytes,living macrophytes,dead animal more 1mm,living microinvertebrates,living macroinvertebrates,vertebrates,absorber,deposit feeder,shredder,scraper,filter-feeder,piercer,predator,parasite,tegument,gill,plastron,spiracle,hydrostatic vesicle,cold less 15C,warm more 15C,eurythermic,less 4,more 4-4.5,more 4.5-5,more 5-5.5,more 5.5-6,more 6,oligotrophic,mesotrophic,eutrophic,xenosaprobic,oligosaprobic,b-mesosaprobic,a-mesosaprobic,polysaprobic,freshwater,brackish water,2  Pyrenees,4  Alps,8  Vosges Jura Massif Central,13a  lowlands oceanic,13b  lowlands mediterranean,lowlands,piedmont level,alpine level,crenon,epirithron,metarithron,hyporithron,epipotamon,metapotamon,estuary,outside river system,river channel,banks connected side-arms,ponds pools disconnected side-arms,marshes peat bogs,temporary waters,lakes,groundwaters,flagsboulderscobblespebbles,gravel,sand,silt,macrophytes,microphytes,twigsroots,organic detrituslitter,mud,flier,surface swimmer,full water swimmer,crawler,burrower,interstitial,temporarily attached,permanently attached,null,slow less 25 cms,medium 25-50 cmlesss,fast more 50 cms
Coleoptera,HYDROPHILIDAE,HYDROPHILIDAE,HYDROPHILINAE,Hydrochara,sp. Ad. / Lv.,Hydrochara,0,0,0,3,0,0,0,0,3,0,3,1,3,3,0,2,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,1,0,1,3,0,0,0,3,0,0,0,1,0,1,0,2,3,0,0,0,3,0,1,1,2,2,3,0,0,3,0,0,1,3,0,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,1,0,0,0,0,0,3,3,0,3,3,1,0,3,3,0,0,0,0,3,0,0,0
Coleoptera,HYDROPHILIDAE,HYDROPHILIDAE,HYDROPHILINAE,Berosus,sp. Ad. / Lv.,Berosus,0,2,2,0,0,0,0,1,3,0,3,1,3,3,0,2,0,0,0,0,0,3,0,0,0,1,0,3,0,0,3,0,0,0,0,0,3,0,0,3,1,0,0,0,3,0,0,0,3,0,3,3,1,3,0,0,0,3,1,1,1,2,2,3,0,1,3,0,0,1,3,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,3,1,0,3,3,0,0,0,0,3,0,0,0
Coleoptera,SPERCHEIDAE,SPERCHEIDAE,[Fam:SPERCHEIDAE],Spercheus,emarginatus Ad. / Lv.,Spercheus emarginatus,0,0,3,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,3,0,0,0,3,0,0,0,0,1,3,0,0,3,0,1,3,2,0,3,2,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,1,0,0,3,3,1,0,3,3,0,0,0,0,3,0,0,0
Coleoptera,HELOPHORIDAE,HELOPHORIDAE,[Fam:HELOPHORIDAE],Helophorus,sp. Ad. / Lv.,Helophorus,0,3,3,0,0,0,0,1,3,0,3,1,1,1,0,2,0,0,0,0,0,0,3,0,1,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,3,1,1,2,3,3,3,1,1,3,0,1,3,3,0,3,2,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,5,0,1,2,2,2,1,0,0,0,0,0,1,3,0,3,3,1,0,3,3,0,0,0,0,3,1,0,0
Coleoptera,HYDROCHIDAE,HYDROCHIDAE,[Fam:HYDROCHIDAE],Hydrochus,sp. Ad. / Lv.,Hydrochus,0,3,0,0,0,0,0,1,3,0,3,1,1,0,0,2,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,3,1,1,3,3,3,3,0,0,3,0,0,2,3,1,3,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,2,3,0,3,3,1,0,3,3,0,0,0,0,3,0,0,0
Coleoptera,HYDRAENIDAE,HYDRAENIDAE,HYDRAENINAE,Hydraena,sp. Ad. / Lv.,Hydraena,0,3,0,0,0,0,0,1,3,0,3,1,3,0,0,3,0,0,0,0,0,0,3,0,2,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,2,0,1,0,3,1,1,1,2,2,3,2,3,1,0,1,3,2,0,3,0,3,3,3,3,3,3,1,1,1,3,3,3,3,0,0,3,2,2,1,1,0,0,0,3,1,1,0,2,1,0,0,0,1,0,3,3,0,0,0,0,1,2,3,2
Coleoptera,HYDRAENIDAE,HYDRAENIDAE,HYDRAENINAE,Ochthebius,sp. Ad. / Lv.,Ochthebius,0,3,0,0,0,0,0,1,3,0,3,1,3,0,0,2,0,0,0,0,0,0,3,0,1,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,3,0,0,0,3,0,0,1,1,1,3,0,1,3,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,3,0,1,2,2,1,1,0,0,1,0,0,2,2,0,2,2,1,0,3,3,0,0,0,0,3,1,0,0
Coleoptera,HYDRAENIDAE,HYDRAENIDAE,LIMNEBIINAE,Limnebius,sp. Ad. / Lv.,Limnebius,0,3,0,0,0,0,0,1,3,0,3,1,3,0,0,2,0,0,0,0,0,0,3,0,2,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,1,2,3,1,3,1,0,3,1,0,0,3,1,3,3,3,3,3,3,1,0,2,3,3,3,0,0,0,0,1,2,1,1,1,0,0,2,2,1,0,2,2,0,0,0,1,0,3,3,0,0,0,0,1,2,2,1
Coleoptera,PSEPHENIDAE,PSEPHENIDAE,EUBRIINAE,Eubria,palustris (Ad.) / Lv.,Eubria palustris,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,3,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,3,0,3,3,3,1,1,3,1,1,2,3,3,2,1,0,0,0,0,2,2,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,3,3
Coleoptera,SCIRTIDAE,SCIRTIDAE,[Fam:SCIRTIDAE],Elodes,sp. (Ad.) / Lv.,Elodes,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,1,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,3,1,1,2,2,2,3,1,3,0,0,0,0,0,0,3,0,3,3,3,3,3,3,1,0,2,3,3,2,0,0,0,0,0,2,2,1,0,0,0,2,3,0,0,2,1,0,1,0,0,0,0,5,0,0,0,0,1,1,2,1
Coleoptera,SCIRTIDAE,SCIRTIDAE,[Fam:SCIRTIDAE],Microcara,sp. (Ad.) / Lv.,Microcara,0,0,3,0,0,0,0,1,3,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,1,3,3,0,0,3,0,0,0,0,0,3,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,3,1,0,3,3,0,0,0,5,0,0,0,0,3,0,0,0
Coleoptera,SCIRTIDAE,SCIRTIDAE,[Fam:SCIRTIDAE],Cyphon,sp. (Ad.) / Lv.,Cyphon,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,3,1,1,2,3,3,3,0,0,3,0,0,0,0,0,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,3,1,0,3,3,0,0,0,5,0,0,0,0,3,0,0,0
Coleoptera,SCIRTIDAE,SCIRTIDAE,[Fam:SCIRTIDAE],Scirtes,sp. (Ad.) / Lv.,Scirtes,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,3,1,1,2,3,3,3,0,0,2,0,0,0,0,0,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,3,1,0,3,3,0,0,0,5,0,0,0,0,3,0,0,0
Coleoptera,SCIRTIDAE,SCIRTIDAE,[Fam:SCIRTIDAE],Hydrocyphon,sp. (Ad.) / Lv.,Hydrocyphon ,2,2,0,0,0,0,0,1,3,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,2,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,3,1,1,2,3,3,3,1,3,0,0,0,0,0,0,3,2,3,3,3,3,3,3,1,0,1,2,4,2,0,0,0,0,1,2,1,0,0,0,0,2,3,1,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,1,2,1
Coleoptera,DRYOPIDAE,DRYOPIDAE,[Fam:DRYOPIDAE],Pomatinus,substriatus Ad. / Lv.,Pomatinus substriatus,0,3,0,0,0,0,0,1,3,0,3,0,1,3,0,2,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,2,0,0,0,3,0,0,0,0,1,3,1,3,0,0,3,3,0,0,3,0,3,3,3,3,3,3,1,0,0,1,4,4,1,0,0,0,2,2,0,0,0,0,0,1,3,1,0,1,0,3,0,0,1,0,0,3,3,0,0,0,0,1,2,1
Coleoptera,DRYOPIDAE,DRYOPIDAE,[Fam:DRYOPIDAE],Dryops,sp. Ad. / Lv.,Dryops,0,3,0,0,0,0,0,1,3,0,3,0,1,2,0,1,0,0,0,0,0,1,3,0,0,1,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,3,0,0,0,3,0,0,1,2,2,3,0,2,3,0,0,3,0,0,3,1,3,3,3,3,3,3,1,0,0,0,1,1,1,0,0,4,0,1,2,2,0,0,0,1,1,0,0,1,1,3,3,2,2,0,0,3,3,0,0,0,3,1,1,0
Coleoptera,ELMIDAE,ELMIDAE,LARAINAE,Potamophilus,acuminatus Ad. / Lv.,Potamophilus acuminatus,0,0,3,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,1,1,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,1,3,1,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,3,3,3,3,0,0,0,0,1,4,4,1,0,0,3,3,0,0,0,0,0,3,1,0,0,1,0,3,0,0,2,0,0,3,3,0,0,0,0,2,2,1
Coleoptera,ELMIDAE,ELMIDAE,ELMINAE,Stenelmis,sp. Ad. / Lv.,Stenelmis,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,2,1,0,2,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,0,0,3,0,0,0,1,1,3,2,3,0,0,1,1,1,0,3,0,3,3,3,3,3,3,0,0,0,1,2,3,3,1,0,0,3,3,0,0,0,0,0,3,2,1,0,1,0,2,0,0,1,0,0,4,0,1,0,0,0,3,3,1
Coleoptera,ELMIDAE,ELMIDAE,ELMINAE,Elmis,sp. Ad. / Lv.,Elmis,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,2,1,0,2,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,1,0,3,0,0,1,1,1,3,3,2,0,1,3,2,0,0,3,0,3,3,3,3,3,3,1,1,1,3,3,3,1,0,0,0,3,3,0,0,0,0,0,3,3,1,0,3,0,0,0,0,1,0,0,4,0,1,0,0,0,3,3,3
Coleoptera,ELMIDAE,ELMIDAE,ELMINAE,Esolus,sp. Ad. / Lv.,Esolus,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,2,1,0,2,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,1,0,3,0,0,1,1,1,3,3,2,0,1,3,3,0,0,3,0,3,3,3,3,3,3,1,0,1,3,3,3,1,0,0,0,3,3,0,0,0,0,0,1,3,3,1,2,0,0,0,0,1,0,0,4,0,1,0,0,0,3,2,1
Coleoptera,ELMIDAE,ELMIDAE,ELMINAE,Limnius,sp. Ad. / Lv.,Limnius,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,2,1,0,2,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,1,0,3,0,1,1,2,3,3,3,2,0,0,3,3,0,0,3,0,3,3,3,3,3,3,1,0,1,3,3,3,1,0,0,0,3,3,0,0,0,0,0,2,3,3,1,3,0,0,0,0,1,0,0,4,0,1,0,0,0,3,3,2
Coleoptera,ELMIDAE,ELMIDAE,ELMINAE,Normandia,sp. Ad. / Lv.,Normandia,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,2,1,0,2,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,0,0,3,0,3,3,3,3,3,3,0,0,1,3,3,3,1,0,0,0,3,3,0,0,0,0,0,3,3,1,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,3,3,3
Coleoptera,ELMIDAE,ELMIDAE,ELMINAE,Riolus,sp. Ad. / Lv.,Riolus,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,2,1,0,2,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,0,0,3,0,0,0,0,0,3,3,2,0,0,2,3,0,0,3,0,3,3,3,3,3,3,1,0,1,3,3,3,1,0,0,0,3,3,0,0,0,0,0,3,3,1,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,3,3,3
Coleoptera,ELMIDAE,ELMIDAE,ELMINAE,Dupophilus,brevis Ad. / Lv.,Dupophilus brevis,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,2,1,0,2,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,1,0,3,0,0,1,1,1,2,3,2,0,0,0,0,0,0,3,0,3,3,3,3,3,3,1,0,1,3,3,1,0,0,0,0,3,3,0,0,0,0,0,3,3,1,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,3,3,2
Coleoptera,ELMIDAE,ELMIDAE,ELMINAE,Oulimnius,sp. Ad. / Lv.,Oulimnius,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,2,1,0,2,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,0,0,3,0,0,1,1,1,3,3,2,0,0,1,3,0,0,3,0,3,3,3,3,3,3,1,0,1,3,3,3,1,0,0,0,3,3,0,0,0,0,0,1,3,3,2,2,0,0,0,0,1,0,0,4,0,1,0,0,0,3,2,1
Coleoptera,ELMIDAE,ELMIDAE,ELMINAE,Macronychus,quadrituberculatus Ad. / Lv.,Macronychus quadrituberculatus,0,3,0,0,0,0,0,1,3,0,3,0,3,3,0,2,0,0,0,3,0,0,0,0,1,1,0,2,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,0,0,3,0,0,0,0,1,3,2,2,0,0,1,3,1,0,3,0,3,3,3,3,3,3,1,0,1,1,1,3,3,1,0,0,3,3,0,0,0,0,0,3,1,1,0,2,0,0,0,0,1,0,0,4,1,1,0,0,0,3,3,3
Coleoptera,CHRYSOMELIDAE,CHRYSOMELIDAE,DONACIINAE,Donacia,sp. (Ad.) /Lv.,Donacia,0,0,0,3,0,0,0,1,3,0,3,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,5,0,1,2,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0
Coleoptera,CHRYSOMELIDAE,CHRYSOMELIDAE,DONACIINAE,Plateumaris,sp. (Ad.) /Lv.,Plateumaris,0,0,0,3,0,0,0,1,3,0,3,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,5,0,1,2,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0
Coleoptera,CHRYSOMELIDAE,CHRYSOMELIDAE,DONACIINAE,Macroplea,appendiculata Ad. / Lv.,Macroplea appenduculata,0,0,0,3,0,0,0,1,3,0,3,0,3,3,3,2,0,0,0,3,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,0,3,3,3,3,3,3,0,0,0,0,0,1,1,1,0,3,0,5,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,3,3,0,3,0,1,3,0,0
Trichoptera,RHYACOPHILIDAE,RHYACOPHILIDAE,[Fam:RHYACOPHILIDAE],Rhyacophila,sp.,Rhyacophila,0,0,1,3,2,0,0,3,2,1,2,1,3,3,3,0,0,0,3,0,1,0,0,0,3,2,1,2,1,0,0,2,3,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,3,0,2,2,0,0,0,1,1,3,1,1,2,3,3,3,3,2,0,2,3,2,1,0,3,0,2,2,2,2,2,3,3,2,2,4,3,2,1,1,0,1,4,2,0,0,1,1,0,5,1,1,0,1,0,2,1,0,0,0,2,3,0,0,1,0,0,1,3,2
Trichoptera,RHYACOPHILIDAE,RHYACOPHILIDAE,[Fam:RHYACOPHILIDAE],Rhyacophila (Hyporhyacophila),sp.,Hyporhyacophila,0,0,2,2,0,0,0,0,3,3,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,2,1,2,0,0,0,0,3,0,0,1,1,0,1,0,5,0,0,0,2,0,0,0,1,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,3,2,2,0,0,3,0,2,2,2,1,2,2,2,2,4,5,2,1,1,0,0,1,3,2,0,0,1,0,0,5,0,0,0,3,0,2,0,0,0,0,2,3,0,0,1,0,0,1,3,3
Trichoptera,RHYACOPHILIDAE,RHYACOPHILIDAE,[Fam:RHYACOPHILIDAE],Rhyacophila (Prosrhyacophila),laevis,Prosrhyacophila laevis,0,0,2,2,0,0,0,0,0,0,1,0,3,3,3,0,0,0,3,0,0,0,0,0,3,2,1,2,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,3,0,3,3,3,0,0,2,2,0,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,2,3,0,0,1,0,0,1,3,1
Trichoptera,RHYACOPHILIDAE,RHYACOPHILIDAE,[Fam:RHYACOPHILIDAE],Rhyacophila (Metarhyacophila),sp.,Metarhyacophila,0,0,2,2,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,2,1,2,0,0,0,0,3,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,3,0,0,3,0,0,0,0,3,0,3,1,2,2,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,2,3,0,0,1,0,0,1,3,1
Trichoptera,RHYACOPHILIDAE,RHYACOPHILIDAE,[Fam:RHYACOPHILIDAE],Rhyacophila (Pararhyacophila),,Pararhyacophila,0,0,0,1,3,0,0,1,1,1,1,0,3,3,3,0,0,0,3,0,0,0,0,0,3,1,1,2,0,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,3,0,2,2,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,2,2,2,1,2,1,2,3,2,3,1,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,2,3,0,0,1,0,0,1,3,1
Trichoptera,RHYACOPHILIDAE,RHYACOPHILIDAE,[Fam:RHYACOPHILIDAE],Rhyacophila (Hyperrhyacophila),sp.,Hyperrhyacophila,0,0,0,2,2,0,0,1,1,1,1,0,3,3,3,0,0,0,3,0,0,0,0,0,2,1,1,2,0,0,0,0,3,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,3,0,2,2,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,1,3,2,0,0,3,0,2,2,2,1,1,2,2,2,1,3,2,2,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,2,3,0,0,1,0,0,1,3,2
Trichoptera,GLOSSOSOMATIDAE,GLOSSOSOMATIDAE,[Fam:GLOSSOSOMATIDAE],Glossosoma,sp.,Glossosoma,0,0,3,1,0,0,0,3,0,0,2,1,3,3,3,0,0,0,0,3,0,0,0,0,1,2,1,1,0,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,3,3,1,0,1,2,1,0,0,3,0,2,2,2,2,2,2,2,0,1,4,3,3,1,1,0,1,3,2,0,1,0,0,0,5,0,1,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,2,3,1
Trichoptera,GLOSSOSOMATIDAE,GLOSSOSOMATIDAE,[Fam:GLOSSOSOMATIDAE],Agapetus,sp.,Agapetus,0,0,3,0,0,0,0,3,0,0,3,1,3,3,3,0,0,0,0,3,0,0,0,0,1,2,1,1,0,2,0,2,0,0,1,0,5,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,1,3,3,3,1,0,2,3,3,0,0,3,0,2,2,2,2,1,3,1,1,1,4,2,4,1,0,0,1,3,2,0,0,1,1,0,5,2,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,2,2,1
Trichoptera,GLOSSOSOMATIDAE,GLOSSOSOMATIDAE,[Fam:GLOSSOSOMATIDAE],Synagapetus,sp.,Synagapetus,0,0,3,0,0,0,0,3,1,1,3,0,3,3,3,0,0,0,0,3,0,0,0,0,1,2,1,1,0,0,0,0,3,0,2,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,3,0,2,2,2,1,0,3,3,1,4,2,1,1,0,0,0,0,4,2,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,3,2,0
Trichoptera,GLOSSOSOMATIDAE,GLOSSOSOMATIDAE,[Fam:GLOSSOSOMATIDAE],Catagapetus,nigrans,Catagapetus nigrans,0,0,3,0,0,0,0,3,0,0,3,0,3,3,3,0,0,0,0,3,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,3,0,1,3,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0
Trichoptera,HYDROPTILIDAE,HYDROPTILIDAE,[Fam:HYDROPTILIDAE],Ithytrichia,sp.,Ithytrichia,0,3,0,0,0,0,0,3,0,0,3,0,3,3,3,0,0,0,0,3,0,0,0,0,1,1,2,1,0,0,0,0,3,0,2,0,4,1,0,0,0,0,0,1,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,3,3,3,1,0,1,3,1,0,0,3,0,3,2,2,2,2,3,0,0,0,1,2,5,1,1,0,2,2,2,0,0,0,1,0,4,1,1,0,5,0,1,0,0,0,0,0,3,0,0,1,0,0,2,3,2
Trichoptera,HYDROPTILIDAE,HYDROPTILIDAE,[Fam:HYDROPTILIDAE],Stactobia,sp.,Stactobia,3,1,0,0,0,0,0,3,0,0,0,3,3,3,3,0,0,0,0,3,0,0,0,0,1,1,2,1,0,0,0,0,3,0,1,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,3,0,2,2,2,0,1,1,2,2,3,1,0,0,0,0,0,1,0,3,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,1
Trichoptera,HYDROPTILIDAE,HYDROPTILIDAE,[Fam:HYDROPTILIDAE],Stactobiella,risi,Stactobiella risi,3,1,0,0,0,0,0,3,0,0,0,3,3,3,3,0,0,0,0,3,0,0,0,0,1,1,2,1,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,3,0,0,2,0,0,0,3,0,0,0,1,2,2,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2
Trichoptera,GLOSSOSOMATIDAE,GLOSSOSOMATIDAE,[Fam:GLOSSOSOMATIDAE],Ptilocolepus,granulatus,Ptilocolepus granulatus,0,1,3,0,0,0,0,3,0,0,1,1,3,3,3,0,0,0,0,3,0,0,0,0,1,1,2,1,0,0,0,0,3,0,1,0,2,3,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,3,0,2,2,2,2,2,2,3,0,2,2,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,3,2,1
